key,image,label,sentence
1_S10E13_135,1_S10E13_135_u,1.0,"  If you do that, I'll win in eight moves. I'll win in five moves. I'll win in one move. Oh, no. Good game."
1_S12E01_332,1_S12E01_332_u,1.0,"  He said he needs a break, and I'm too much for him. Oh. I'm sure he didn't mean that. He said I'm overbearing! Oh, please, you're just the right amount of bearing."
2_147,2_147_u,0.0,"  Well then we still have a problem. Yeah! With what? Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies."
1_S11E06_019,1_S11E06_019_u,1.0,"  They're going to start making Professor Proton's science show again. I thought he passed away. He did. He was cremated, and his remains were put in a baking soda volcano."
1_S11E01_400,1_S11E01_400_u,1.0,"  All right, so what are we celebrating? Well, you know, Bernadette and Howard are pregnant again, and Amy and Sheldon are getting married. I didn't want you to feel left out. Ah. Left out? Well, Bernadette has to grow a baby inside of her, and Amy has to marry one. My life is great."
1_S10E08_140,1_S10E08_140_u,0.0,"  You're dating somebody, who is it? What? What are you talking about? You only watch what you eat when you're afraid you might have to take your shirt off. No, she's right. As long as I've known you, you've always been self-conscious"
1_S10E04_343,1_S10E04_343_u,0.0,"  Screw it. I'm calling and finding out. Good. Call him. Wait, I'm not sure I want to know. But you just said you wanted to know. Well, now I don't know if I want to know!"
2_372,2_372_u,1.0,  Boy do I feel bad very bad. Chandler what are you doing? Chandler? Actually I yesterday I was smoking again. Today I am smoking still.
1_S12E08_445,1_S12E08_445_u,1.0,"  Thank you, Amy. It's so nice of you to have us over for dinner. (chuckles) Couldn't think of a single reason not to."
2_415,2_415_u,0.0,"  Can I help you? Uh-oh. Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it. Chloe, switch with me, there's some guys here that got a crush on you."
1_5581,1_5581_u,0.0,"  Hey, have you told your parents you're dating this short glass of skim milk here? Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children. Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons. I gargled with tequila and may have swallowed a teeny bit."
1_S11E22_069,1_S11E22_069_u,1.0,"  But while we're on the subject of fashion, I'm asking the university for some funding tomorrow. What should I wear? Mm. Well, I've got a push-up bra I can loan you that always gets me free drinks."
1_S09E21_401,1_S09E21_401_u,1.0,"  Hey, jon snow! How come your horse has a basket on it? How come your head has your face on it? They don't wear bicycle helmets in game of thrones. You're thematically inaccurate, But I applaud your commitment to safety. Don't you guys have anything better to do? Better than watching a guy in a fur cloak Ride a girl's bike? Nope."
1_S09E03_056,1_S09E03_056_u,1.0,"  It's bad enough I'm being taken against my will. I don't see why it has to be in some hippie's mobile sex dungeon. Well, Sheldon, there's something about this van that you're going to find very interesting. It runs on syphilis?"
2_522,2_522_u,0.0,"  Fire alarm? Oh! Hi, officer,fireman, can-can I help you? We found your fire alarm in the trash chute. That's not mine. Yes it is."
1_4792,1_4792_u,0.0,"  I may have failed. Okay, I guess we just go without a Wonder Woman. I don't want to go without Penny. Oh, great. No Superman, no Wonder Woman? All we've got is a skinny Flash, an Indian Aquaman, a nearsighted Green Lantern, and a teeny, tiny Dark Knight. Obviously, we're no longer a Justice League. We have no choice but to switch to our Muppet Baby costumes."
2_120,2_120_u,1.0,"  What an interesting approach to guitar instruction. You know some might find it amusing, I myself find it regular."
1_S12E12_266,1_S12E12_266_u,1.0,"  So listen, I got to be honest. We sort of have another reason for asking you here. We want to have a baby, but we can't do it on our own. It could be because of the game me and my frat brothers used to play where we kicked each other in the balls over and over. But the doc says there's no telling. We just don't know. Huh. You went to college."
2_575,2_575_u,1.0,"  Wow! This girl is good. Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before. I like her. Why? Because she can sing and play guitar and do both at the same time?"
1_11098,1_11098_u,1.0,"  I don't suppose you also brought napkins, clean bowls, utensils and a roll of toilet paper. Right here. You guys are the best. What's with the clothes? Well, with all the new stuff I bought for work, I needed to make room in my closet. I meant why are they folded? 
But whatever. Ooh, what's this? That, believe it or not, is my prom dress. Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere."
2_53,2_53_u,0.0,"  Oh good, you're here. Yeah, and I was worried that it was going to be uncomfortable. I know Mona, just hear me out. First of all, I'm so sorry about my father yelling at you, but I heard you totally held your own. You're gonna have to tell me how you did that."
1_S10E04_307,1_S10E04_307_u,0.0,"  because I was wondering how you'd feel about separating the two of us with a pillow wall. Sheldon, I've made more than enough accommodations for you. We're both grown adults-- we've been far more intimate than this. If you don't want to snuggle, fine-- but we're not building a pillow wall. Okay, well, I am sorry. I'm just worried that my sensitivity to temperature could make this a rough night."
1_S09E20_156,1_S09E20_156_u,1.0,"  I'm gonna say something to him. Leave it alone. He means well. So you don't think he needs to rein it in a little? No, not really. And you're not concerned He's acting like somehow this is his kid, too? He's just trying to be supportive. Just supportive. Not over-the-top in any way? No. Koothrappali: Hello! You saw him carrying that. Astronauts saw him carrying that."
1_3348,1_3348_u,0.0,"  Should I give him another chance? It's up to you. He didn't call your experiment stupid. Come here, tushy face. ""Tushy face. "" That is going on twitter right now. Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on."
2_586,2_586_u,1.0,"  You know whats sadder than this? Bambi. I cried for three days with that movie. No wait two, cause on the thrid day my mother killed herself, so I was partly crying for that. See now that I see crying over, but Bambi, is a cartoon."
1_11485,1_11485_u,0.0,"  See, I've got, uh, my tea is at the perfect sipping temperature. Uh, I have fleece-lined boxer shorts to keep my tushie toasty. And then, oh, last but not least, this inspirational cat poster, improved with the reassuring face of physics renegade Richard Feynman. Is that why you had to take him to Office Depot last night?"
1_S11E08_137,1_S11E08_137_u,1.0,  Why would the military want Sheldon? I don't know. Target practice?
2_498,2_498_u,1.0,"  Where's Monica? Over here Dad How to you zoom out? There she is Some girl ate Monica Shut up, the camera adds 10 pounds. Uh, so how many cameras are actually on you."
2_316,2_316_u,0.0,"  Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner? Yeah. Well, umm..... Rach, are you okay? Yeah, I'm fine."
1_3707,1_3707_u,1.0,"  Hey, Sheldon. I was up in the administration office, and I happened to overhear the name of the winner of this year's Chancellor's Award for Science. And you want to rub my nose in the fact that my contributions are being overlooked again? I am the William Shatner of theoretical physics. All right, I'll play. What self-important, preening fraud are they honoring this year? Oh, I'm so glad you asked it like that. You."
2_576,2_576_u,0.0,"  Oh Monica, we are so sorry. For what? Well first, for forgetting to throw you a bridal shower. And then for forgetting to invite you to it."
1_7442,1_7442_u,0.0,"  This will interest you. And, Penny, feel free to paint your nails. What do you got? I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. Behold. ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking. The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch."
1_536,1_536_u,1.0,  Hey Sheldon. Hello Penny. Get anything good? Just the latest copy of Applied Particle Physics quarterly.
1_4286,1_4286_u,0.0,"  and a super executive ant farm with glow-in-the-dark sand? - What if he buys his own desk? Yeah, what if I buy my own desk? - That's ridiculous. - Why? Because… Yes? It's my office. All right, all right. He can buy his own desk."
2_15,2_15_u,1.0,"  When I had insurance I could get hit by a bus or catch on fire, it wouldn't matter. Now I got to be careful? I'm sorry man there is never a good time to have to .. Stop catching on fire."
1_S10E23_165,1_S10E23_165_u,1.0,"  So, did you tell him about Princeton yet? No, I'm waiting till he's in a good mood. Oh, sweetie, you might not live that long."
1_S09E20_179,1_S09E20_179_u,1.0,"  Wow, it's really coming down. This sucks. And there goes our hike. Oh, not our hike! Now we have To stay safe and warm. You know, we could still go. A little rain isn't gonna kill us. Have you been outside in the rain with sheldon? No. You'll wish it would kill you."
1_S11E05_306,1_S11E05_306_u,0.0,"  Okay, I'm gonna extend the wait time and have it poll the A-to-D converter at the top of the loop instead of the bottom. Oh. That's impressive. You think that's impressive, take apart that brain model. (gasps) Oh my God-- three of clubs. That was my card! How did you...? I used to make it appear in my pants, but HR said I had to stop doing that."
1_S11E06_249,1_S11E06_249_u,0.0,"  (light knocking) Hi, guys. Wanted to check in and see how you two were doing. We're okay. Yeah, hanging out in bed with my wife, thawing out some frozen peas in my pants-- living the dream. (Halley crying) Oh, I'll get her. I thought Raj was helping you out. No, he had to work. Plus, he has a quota for the amount of Indian servant jokes he can tolerate, and, apparently, I filled it. Well, you're... I can get the baby."
1_S11E07_026,1_S11E07_026_u,0.0,"  Sheldon, I've got these four-billion-year-old meteorites. I thought maybe they'd show signs of neutrino interactions. I could really use someone like you to help me with the math. Oh, so they would act as natural dark matter detectors. That sounds interesting. It does, but it's still geology."
